college_code,branch_code,allotted_category,year,opening_rank,closing_rank,seats_filled
2707,IT,BCM,2024,124451,191304,3
2707,IT,MBC,2024,115356,144376,18
2707,IT,OC,2024,48678,110382,29
2707,IT,SC,2024,111574,192182,8
2707,IT,SCA,2024,164945,187593,3
2707,ME,BC,2024,179991,196634,13
2707,ME,MBC,2024,179502,195346,7
2707,ME,OC,2024,102188,175621,17
2707,ME,SC,2024,179561,182996,2
2707,ME,SCA,2024,194548,194548,1
2707,RM,BC,2024,155019,190663,8
2707,RM,MBC,2024,163740,177982,5
2707,RM,OC,2024,79851,153057,8
2707,RM,SC,2024,162201,183180,4
2707,RM,SCA,2024,191228,191228,1
2707,SC,BC,2024,134116,149099,12
2707,SC,BCM,2024,160877,160877,1
2707,SC,MBC,2024,132377,153427,10
2707,SC,OC,2024,51277,132232,16
2707,SC,SC,2024,181368,195706,2
2707,XM,OC,2024,157108,197032,10
2708,AE,BC,2024,51286,73233,9
2708,AE,BCM,2024,75358,88942,2
2708,AE,MBC,2024,50196,103000,7
2708,AE,OC,2024,8836,48542,10
2708,AE,SC,2024,104301,149887,5
2708,AE,SCA,2024,76800,76800,1
2708,AE,ST,2024,155855,155855,1
2708,AG,BC,2024,117417,181890,9
2708,AG,BCM,2024,167419,167419,1
2708,AG,MBC,2024,127712,193746,3
2708,AG,OC,2024,34464,115155,11
2708,AG,SC,2024,137902,172727,5
2708,AG,SCA,2024,130241,130241,1
2708,AL,BC,2024,19307,52830,9
2708,AL,BCM,2024,67237,77972,2
2708,AL,MBC,2024,20538,53336,7
2708,AL,OC,2024,598,19073,11
2708,AL,SC,2024,22945,108543,5
2708,AL,SCA,2024,141026,141026,1
2708,AL,ST,2024,145133,145133,1
2708,AU,BC,2024,148065,192105,9
2708,AU,BCM,2024,196482,196482,1
2708,AU,MBC,2024,140879,183574,7
2708,AU,OC,2024,100265,130514,12
2708,AU,SC,2024,181704,181704,1
2708,AU,SCA,2024,143196,143196,1
2708,BM,BC,2024,85523,111775,10
2708,BM,BCM,2024,102310,102310,1
2708,BM,MBC,2024,77347,162575,8
2708,BM,OC,2024,14112,76405,11
2708,BM,SC,2024,92432,177554,6
2708,BM,SCA,2024,177617,177617,1
2708,CE,BC,2024,95445,174032,9
2708,CE,BCM,2024,152448,152448,1
2708,CE,MBC,2024,62883,168641,8
2708,CE,OC,2024,2141,94190,11
2708,CE,SC,2024,108212,169357,4
2708,CH,BC,2024,79950,117265,9
2708,CH,BCM,2024,103979,103979,1
2708,CH,MBC,2024,50218,148808,7
2708,CH,OC,2024,14983,75481,11
2708,CH,SC,2024,96117,156994,3
2708,CS,BC,2024,36954,53271,28
2708,CS,BCM,2024,46697,67702,4
2708,CS,MBC,2024,37979,61272,20
2708,CS,OC,2024,1640,36479,32
2708,CS,SC,2024,48256,121363,17
2708,CS,SCA,2024,78464,138494,3
2708,CS,ST,2024,126736,126736,1
2708,EC,BC,2024,50910,68461,20
2708,EC,BCM,2024,57084,74561,3
2708,EC,MBC,2024,50488,67877,14
2708,EC,OC,2024,6707,50278,22
2708,EC,SC,2024,70672,127167,10
2708,EC,SCA,2024,129735,129735,1
2708,EC,ST,2024,156428,156428,1
2708,EE,BC,2024,79556,88602,10
2708,EE,MBC,2024,75499,96278,7
2708,EE,OC,2024,36316,71037,11
2708,EE,SC,2024,76521,168494,5
2708,EI,BC,2024,82410,87669,4
2708,EI,MBC,2024,78706,105335,4
2708,EI,OC,2024,65081,81507,5
2708,EI,SC,2024,151610,190566,2
2708,FD,BC,2024,120987,196209,8
2708,FD,MBC,2024,124950,192932,3
2708,FD,OC,2024,66312,120619,11
2708,FD,SC,2024,137243,140367,2
2708,IT,BC,2024,25662,55301,19
2708,IT,BCM,2024,50193,69950,3
2708,IT,MBC,2024,25185,64890,13
2708,IT,OC,2024,3196,24223,20
2708,IT,SC,2024,30841,140209,10
2708,IT,SCA,2024,122538,178730,3
2708,ME,BC,2024,101184,142250,18
2708,ME,BCM,2024,105264,156998,3
2708,ME,MBC,2024,107509,177388,14
2708,ME,OC,2024,7356,103537,22
2708,ME,SC,2024,130687,174654,9
2708,ME,SCA,2024,173921,173921,1
2708,MZ,BC,2024,59676,121729,18
2708,MZ,BCM,2024,107697,123955,2
2708,MZ,MBC,2024,95997,161881,14
2708,MZ,OC,2024,47133,95843,22
2708,MZ,SC,2024,131927,196576,10
2708,MZ,SCA,2024,121892,184300,2
2708,SC,BC,2024,48211,58451,9
2708,SC,BCM,2024,61695,82632,2
2708,SC,MBC,2024,48118,68166,7
2708,SC,OC,2024,20589,46368,11
2708,SC,SC,2024,95700,125160,6
2708,SC,SCA,2024,94549,94549,1
2709,AU,BC,2024,73301,86375,9
2709,AU,BCM,2024,78587,93894,2
2709,AU,MBC,2024,74596,88751,6
2709,AU,OC,2024,44288,66652,11
2709,AU,SC,2024,81944,133936,6
2709,AU,SCA,2024,151481,151481,1
2709,CE,BC,2024,53586,67124,9
2709,CE,BCM,2024,64183,68800,2
2709,CE,MBC,2024,50862,67957,8
2709,CE,OC,2024,10430,50078,10
2709,CE,SC,2024,63923,84116,4
2709,CE,SCA,2024,72887,72887,1
2709,CE,ST,2024,114569,114569,1
2709,CS,BC,2024,10964,15613,10
2709,CS,MBC,2024,14353,17347,5
2709,CS,OC,2024,4221,10673,11
2709,CS,SC,2024,28858,36115,6
2709,CS,ST,2024,77770,77770,1
2709,EC,BC,2024,18952,22299,9
2709,EC,BCM,2024,23181,23181,1
2709,EC,MBC,2024,23092,24580,6
2709,EC,OC,2024,9383,17353,11
2709,EC,SC,2024,23183,40957,6
2709,EC,SCA,2024,42956,42956,1
2709,EE,BC,2024,11676,38911,10
2709,EE,BCM,2024,29449,29449,1
2709,EE,MBC,2024,9834,40227,7
2709,EE,OC,2024,17739,25673,11
2709,EE,SC,2024,47826,79124,5
2709,EE,SCA,2024,71179,90375,2
2709,IT,BC,2024,13468,22895,9
2709,IT,BCM,2024,25773,25773,1
2709,IT,MBC,2024,12482,20648,7
2709,IT,OC,2024,6272,12261,11
2709,IT,SC,2024,19581,31919,6
2709,IT,SCA,2024,70197,70197,1
2709,ME,BC,2024,53005,58971,9
2709,ME,BCM,2024,54694,57614,2
2709,ME,MBC,2024,57089,68559,7
2709,ME,OC,2024,26704,52717,12
2709,ME,SC,2024,67350,100519,4
2709,ME,SCA,2024,132788,132788,1
2709,ME,ST,2024,93350,93350,1
2710,AD,BC,2024,7439,14380,21
2710,AD,BCM,2024,19702,30016,3
2710,AD,MBC,2024,8759,13791,17
2710,AD,OC,2024,389,7417,25
2710,AD,SC,2024,10829,63357,13
2710,AD,SCA,2024,55903,57700,2
2710,AD,ST,2024,67586,67586,1
2710,CE,BC,2024,51125,77374,9
2710,CE,BCM,2024,92086,92086,1
2710,CE,MBC,2024,73344,84798,6
2710,CE,OC,2024,24191,50015,11
2710,CE,SC,2024,105831,130146,5
2710,CE,SCA,2024,72217,72217,1
2710,CS,BC,2024,9595,15255,22
2710,CS,BCM,2024,14839,15713,2
2710,CS,MBC,2024,9843,17528,17
2710,CS,OC,2024,940,9539,25
2710,CS,SC,2024,22220,64305,12
2710,CS,SCA,2024,33600,39728,3
2710,EC,BC,2024,18914,22450,21
2710,EC,BCM,2024,22391,27381,2
2710,EC,MBC,2024,10564,24061,17
2710,EC,OC,2024,2296,18841,24
2710,EC,SC,2024,23498,84237,12
2710,EC,SCA,2024,84321,114382,3
2710,EC,ST,2024,142685,142685,1
2710,EE,BC,2024,28700,39655,15
2710,EE,BCM,2024,43755,59051,2
2710,EE,MBC,2024,28973,44633,10
2710,EE,OC,2024,2750,26097,18
2710,EE,SC,2024,65782,114710,7
2710,EE,SCA,2024,89414,194386,2
2710,EE,ST,2024,86135,86135,1
2710,EV,BC,2024,23190,39644,7
2710,EV,BCM,2024,50346,50346,1
2710,EV,MBC,2024,22841,37117,6
2710,EV,OC,2024,16505,21586,8
2710,EV,SC,2024,85383,138059,4
2710,EV,SCA,2024,115706,115706,1
2710,IT,BC,2024,16034,19631,22
2710,IT,BCM,2024,30434,34074,3
2710,IT,MBC,2024,16143,20575,16
2710,IT,OC,2024,1218,15972,24
2710,IT,SC,2024,9187,99429,12
2710,IT,SCA,2024,19611,49197,2
2710,IT,ST,2024,111672,111672,1
2710,ME,BC,2024,50403,69250,14
2710,ME,BCM,2024,66302,100258,3
2710,ME,MBC,2024,54921,101263,11
2710,ME,OC,2024,12886,46681,16
2710,ME,SC,2024,65889,136430,8
2710,ME,SCA,2024,165028,172125,2
2710,ME,ST,2024,171255,171255,1
2710,SC,BC,2024,17972,19857,7
2710,SC,BCM,2024,25985,25985,1
2710,SC,MBC,2024,18127,20751,5
2710,SC,OC,2024,4865,17540,9
2710,SC,SC,2024,60175,81086,4
2710,SC,ST,2024,133205,133205,1
2711,AD,BC,2024,11644,28242,28
2711,AD,BCM,2024,23167,36498,4
2711,AD,MBC,2024,22730,35625,21
2711,AD,OC,2024,3818,21951,32
2711,AD,SC,2024,75041,132937,17
2711,AD,SCA,2024,124600,156555,2
2711,AL,BC,2024,27479,28633,11
2711,AL,MBC,2024,32492,37664,7
2711,AL,OC,2024,20629,27436,10
2711,AL,SC,2024,119217,140762,5
2711,AL,SCA,2024,137318,183879,2
2711,AU,BC,2024,70907,79194,5
2711,AU,MBC,2024,71843,86235,4
2711,AU,OC,2024,33777,68573,7
2711,CD,BC,2024,29511,32634,24
2711,CD,BCM,2024,38823,44077,2
2711,CD,MBC,2024,32513,44661,18
2711,CD,OC,2024,21110,29211,27
2711,CD,SC,2024,124109,172593,12
2711,CD,SCA,2024,161860,161860,1
2711,CE,BC,2024,50693,82782,8
2711,CE,BCM,2024,63408,63408,1
2711,CE,MBC,2024,54905,92904,7
2711,CE,OC,2024,24337,47499,11
2711,CE,SC,2024,82913,154621,3
2711,CH,BC,2024,49431,80506,11
2711,CH,BCM,2024,68725,77773,2
2711,CH,MBC,2024,50939,92358,8
2711,CH,OC,2024,16897,48294,14
2711,CH,SC,2024,80976,181989,3
2711,CS,BC,2024,15647,23655,58
2711,CS,BCM,2024,18248,38239,9
2711,CS,MBC,2024,13992,30398,44
2711,CS,OC,2024,3355,15622,69
2711,CS,SC,2024,38542,118677,33
2711,CS,SCA,2024,78579,156483,6
2711,EC,BC,2024,20909,25921,44
2711,EC,BCM,2024,25113,37400,5
2711,EC,MBC,2024,18903,36835,34
2711,EC,OC,2024,3570,20797,51
2711,EC,SC,2024,57103,133521,25
2711,EC,SCA,2024,103549,152563,4
2711,EC,ST,2024,122528,122528,1
2711,EE,BC,2024,30697,35857,18
2711,EE,BCM,2024,59392,62994,3
2711,EE,MBC,2024,36097,52319,14
2711,EE,OC,2024,17485,30520,22
2711,EE,SC,2024,100608,175671,12
2711,EE,SCA,2024,88032,88032,1
2711,EI,BC,2024,38363,43308,18
2711,EI,BCM,2024,49413,67837,3
2711,EI,MBC,2024,43641,60030,14
2711,EI,OC,2024,11160,38322,21
2711,EI,SC,2024,137481,176861,5
2711,FD,BC,2024,53351,75278,9
2711,FD,BCM,2024,73988,73988,1
2711,FD,MBC,2024,55082,110920,8
2711,FD,OC,2024,18765,52833,11
2711,FD,SC,2024,160359,176733,4
2711,IT,BC,2024,8052,27679,29
2711,IT,BCM,2024,25102,38184,5
2711,IT,MBC,2024,23126,34473,21
2711,IT,OC,2024,12435,24790,32
2711,IT,SC,2024,70828,130519,15
2711,IT,SCA,2024,131139,178794,3
2711,IT,ST,2024,117932,117932,1
2711,ME,BC,2024,49716,61870,10
2711,ME,BCM,2024,58635,58635,1
2711,ME,MBC,2024,55047,65915,7
2711,ME,OC,2024,23540,48267,11
2711,ME,SC,2024,118230,172026,6
2711,ME,SCA,2024,195311,195311,1
2711,MZ,BC,2024,52052,62304,18
2711,MZ,BCM,2024,65845,103834,3
2711,MZ,MBC,2024,51279,78404,14
2711,MZ,OC,2024,30668,50532,22
2711,MZ,SC,2024,94028,196954,7
2711,MZ,SCA,2024,118114,118114,1
2712,AD,BC,2024,5104,6517,18
2712,AD,BCM,2024,7506,11328,3
2712,AD,MBC,2024,5110,9342,14
2712,AD,OC,2024,642,5102,22
2712,AD,SC,2024,14984,30959,11
2712,AD,SCA,2024,18975,34401,2
2712,AE,BC,2024,14084,24629,10
2712,AE,BCM,2024,13870,14173,2
2712,AE,MBC,2024,5245,36046,9
2712,AE,OC,2024,3528,13779,13
2712,AE,SC,2024,35638,96399,5
2712,AE,SCA,2024,16065,16065,1
2712,AU,BC,2024,31555,37675,10
2712,AU,BCM,2024,54310,54310,1
2712,AU,MBC,2024,36539,50829,6
2712,AU,OC,2024,18212,31024,11
2712,AU,SC,2024,73592,124211,6
2712,AU,SCA,2024,101372,101372,1
2712,BT,BC,2024,15217,22137,11
2712,BT,BCM,2024,24671,24671,1
2712,BT,MBC,2024,16067,31461,8
2712,BT,OC,2024,9432,14451,13
2712,BT,SC,2024,38577,83592,6
2712,BT,SCA,2024,59131,59131,1
2712,BT,ST,2024,101128,101128,1
2712,CE,BC,2024,30020,34876,18
2712,CE,BCM,2024,44953,60705,3
2712,CE,MBC,2024,31974,54349,15
2712,CE,OC,2024,15819,29996,22
2712,CE,SC,2024,44383,104876,10
2712,CE,SCA,2024,57415,88504,2
2712,CE,ST,2024,76031,76031,1
2712,CS,BC,2024,3563,5600,47
2712,CS,BCM,2024,4009,5364,5
2712,CS,MBC,2024,3631,6608,35
2712,CS,OC,2024,826,3524,52
2712,CS,SC,2024,9156,28940,27
2712,CS,SCA,2024,25203,32214,6
2712,CS,ST,2024,40048,41337,2
2712,EC,BC,2024,4773,6388,33
2712,EC,BCM,2024,7739,8750,4
2712,EC,MBC,2024,4783,8204,24
2712,EC,OC,2024,961,4671,38
2712,EC,SC,2024,18185,39487,19
2712,EC,SCA,2024,20510,48487,3
2712,EC,ST,2024,43564,108957,2
2712,EE,BC,2024,8848,11602,21
2712,EE,BCM,2024,10667,14632,3
2712,EE,MBC,2024,8775,14930,15
2712,EE,OC,2024,5496,8684,25
2712,EE,SC,2024,32393,59975,12
2712,EE,SCA,2024,37895,82918,2
2712,EE,ST,2024,100015,100015,1
2712,EI,BC,2024,11523,16707,11
2712,EI,BCM,2024,15575,21086,2
2712,EI,MBC,2024,14690,25348,8
2712,EI,OC,2024,7875,11442,12
2712,EI,SC,2024,38727,62752,5
2712,EI,SCA,2024,73200,119814,2
2712,FT,BC,2024,50618,60043,10
2712,FT,BCM,2024,97395,97395,1
2712,FT,MBC,2024,50309,88633,8
2712,FT,OC,2024,27161,47326,11
2712,FT,SC,2024,99542,145595,5
2712,FT,SCA,2024,188566,188566,1
2712,IT,BC,2024,5331,6533,20
2712,IT,BCM,2024,5515,6156,3
2712,IT,MBC,2024,5978,8940,14
2712,IT,OC,2024,2475,4978,25
2712,IT,SC,2024,21276,33202,11
2712,IT,SCA,2024,36431,69072,2
2712,IT,ST,2024,47092,47092,1
2712,ME,BC,2024,10346,28188,18
2712,ME,BCM,2024,26235,32811,3
2712,ME,MBC,2024,23299,35191,14
2712,ME,OC,2024,12463,22617,20
2712,ME,SC,2024,44081,77701,11
2712,ME,SCA,2024,94108,142566,2
2712,ME,ST,2024,120209,120209,1
2712,MZ,BC,2024,17234,25181,12
2712,MZ,BCM,2024,32008,32008,1
2712,MZ,MBC,2024,24789,36478,8
2712,MZ,OC,2024,9085,16402,12
2712,MZ,SC,2024,47702,97866,6
2712,MZ,SCA,2024,74535,153761,2
2712,TX,BC,2024,51296,62016,5
2712,TX,MBC,2024,57603,83562,4
2712,TX,OC,2024,34194,47296,5
2712,TX,SC,2024,120791,141053,3
2713,CE,OC,2024,136347,177936,5
2713,CS,BC,2024,126892,195138,11
2713,CS,MBC,2024,133150,195258,5
2713,CS,OC,2024,31495,126111,15
2713,CS,SC,2024,130349,190891,8
2713,CS,SCA,2024,193113,193923,2
2713,CS,ST,2024,173368,173368,1
2713,EC,BC,2024,159032,181261,7
2713,EC,MBC,2024,162819,187368,5
2713,EC,OC,2024,39279,158629,14
2713,EC,SC,2024,161318,195993,5
2713,EC,SCA,2024,187745,187745,1
2713,EE,OC,2024,110725,196578,11
2713,IT,BC,2024,166759,196167,10
2713,IT,MBC,2024,160212,197371,3
2713,IT,OC,2024,50737,140022,13
2713,IT,SC,2024,184233,193161,7
2713,IT,SCA,2024,176422,176422,1
2713,IT,ST,2024,175753,175753,1
2713,ME,OC,2024,53204,194096,12
2713,ME,SC,2024,197469,197469,1
2715,AD,BC,2024,51484,106108,19
2715,AD,BCM,2024,88871,178067,3
2715,AD,MBC,2024,35689,109840,14
2715,AD,OC,2024,19619,73460,21
2715,AD,SC,2024,97226,193972,7
2715,AD,SCA,2024,154734,168297,2
2715,AG,BC,2024,147749,194620,11
2715,AG,MBC,2024,154661,196239,6
2715,AG,OC,2024,16210,146714,15
2715,AG,SC,2024,161401,196191,3
2715,AG,SCA,2024,182331,182331,1
2715,BM,BC,2024,126496,195510,9
2715,BM,MBC,2024,121712,185209,9
2715,BM,OC,2024,8788,120970,12
2715,BM,SC,2024,136413,169808,4
2715,BM,SCA,2024,147792,147792,1
2715,CE,BC,2024,136264,177967,8
2715,CE,MBC,2024,147808,192485,5
2715,CE,OC,2024,64979,136190,9
2715,CH,BC,2024,138008,154314,5
2715,CH,BCM,2024,185381,185381,1
2715,CH,MBC,2024,137971,164110,3
2715,CH,OC,2024,41699,137115,8
2715,CH,SC,2024,178271,178271,1
2715,CH,SCA,2024,178386,178386,1
2715,CI,BC,2024,98422,126917,9
2715,CI,MBC,2024,101341,118138,7
2715,CI,OC,2024,43073,97357,11
2715,CS,BC,2024,44488,105936,43
2715,CS,BCM,2024,87154,123714,6
2715,CS,MBC,2024,44789,117262,32
2715,CS,OC,2024,9088,72987,50
2715,CS,SC,2024,122781,191704,9
2715,CS,SCA,2024,128169,176860,5
2715,EC,BC,2024,78152,101392,19
2715,EC,BCM,2024,149634,153405,2
2715,EC,MBC,2024,80268,126821,13
2715,EC,OC,2024,15585,77226,21
2715,EC,SC,2024,135563,191061,7
2715,EC,SCA,2024,114629,146354,3
2715,EE,BC,2024,110729,137457,10
2715,EE,MBC,2024,119912,147701,7
2715,EE,OC,2024,40611,108743,11
2715,EE,SC,2024,184349,184349,1
2715,EE,SCA,2024,196037,196037,1
2715,IT,BC,2024,58492,107890,18
2715,IT,BCM,2024,108533,163619,3
2715,IT,MBC,2024,94683,112760,14
2715,IT,OC,2024,10413,89280,20
2715,IT,SC,2024,127307,196278,8
2715,IT,SCA,2024,111932,120313,2
2715,ME,BC,2024,143205,168601,11
2715,ME,BCM,2024,168466,168466,1
2715,ME,MBC,2024,149036,189963,9
2715,ME,OC,2024,51245,142564,14
2715,ME,SC,2024,183089,192908,3
2715,ME,SCA,2024,171333,171333,1
2715,SC,BC,2024,96050,112053,10
2715,SC,MBC,2024,86422,120958,6
2715,SC,OC,2024,50275,92916,11
2715,SC,SC,2024,152683,179861,4
2715,SC,SCA,2024,167698,167698,1
2716,AD,BC,2024,127265,175758,7
2716,AD,BCM,2024,173170,173170,1
2716,AD,MBC,2024,130807,185723,5
2716,AD,OC,2024,50404,124581,11
2716,AD,SC,2024,127143,163462,5
2716,AE,BC,2024,169738,178923,3
2716,AE,MBC,2024,169880,188021,3
2716,AE,OC,2024,78565,167725,11
2716,AE,SC,2024,186468,186468,1
2716,AE,SCA,2024,171147,171147,1
2716,AG,OC,2024,142580,190299,4
2716,BM,BC,2024,181717,181717,1
2716,BM,MBC,2024,173133,178701,2
2716,BM,OC,2024,69879,165634,11
2716,BM,SC,2024,172651,179751,3
2716,CS,BC,2024,115582,193072,8
2716,CS,BCM,2024,126210,126210,1
2716,CS,MBC,2024,114184,194647,8
2716,CS,OC,2024,37176,113506,16
2716,CS,SC,2024,127862,194203,6
2716,CS,SCA,2024,120945,120945,1
2716,CS,ST,2024,181285,181285,1
2716,EC,BC,2024,140627,180316,6
2716,EC,MBC,2024,133587,144173,3
2716,EC,OC,2024,33578,117450,11
2716,EC,SC,2024,146187,175698,3
2716,EE,OC,2024,109237,180542,10
2716,GI,OC,2024,133399,195428,4
2716,IT,BC,2024,145209,170425,4
2716,IT,MBC,2024,143676,181805,8
2716,IT,OC,2024,65916,138326,16
2716,IT,SC,2024,176289,181071,3
2716,MD,OC,2024,175390,179684,2
2716,ME,MBC,2024,189341,189341,1
2716,ME,OC,2024,73424,189283,11
2716,MZ,OC,2024,171616,185194,5
2716,RM,BC,2024,195331,195331,1
2716,RM,MBC,2024,171561,171561,1
2716,RM,OC,2024,46761,162226,4
2716,RM,SC,2024,193314,193314,1
2716,SC,BC,2024,130324,142964,2
2716,SC,MBC,2024,142501,149763,3
2716,SC,OC,2024,50683,127012,5
2716,SC,SC,2024,147716,172399,2
2716,TX,OC,2024,177740,190926,2
2717,AD,BC,2024,153576,189926,12
2717,AD,MBC,2024,134254,197105,8
2717,AD,OC,2024,40261,133807,17
2717,AD,SC,2024,167172,197238,3
2717,AD,SCA,2024,146057,157929,2
2717,CE,OC,2024,121730,180259,4
2717,CS,BC,2024,163926,187440,17
2717,CS,BCM,2024,164420,182009,2
2717,CS,MBC,2024,164998,197163,11
2717,CS,OC,2024,30418,162417,34
2717,CS,SC,2024,186270,194170,4
2717,CS,SCA,2024,189947,195804,2
2717,EC,OC,2024,119945,193361,31
2717,EE,MBC,2024,188686,188686,1
2717,EE,OC,2024,158059,188478,8
2717,EE,SCA,2024,196956,196956,1
2717,IT,BC,2024,168513,189674,8
2717,IT,BCM,2024,186373,186373,1
2717,IT,MBC,2024,163164,196859,9
2717,IT,OC,2024,30793,154426,17
2717,IT,SC,2024,155614,196443,6
2717,IT,SCA,2024,182547,194463,2
2717,ME,OC,2024,162312,196359,5
2717,SC,BC,2024,178550,194546,8
2717,SC,BCM,2024,196976,196976,1
2717,SC,MBC,2024,179491,197388,7
2717,SC,OC,2024,87508,178149,16
2717,SC,SC,2024,196782,196782,1
2718,AD,BC,2024,7955,10558,27
2718,AD,BCM,2024,11262,15445,4
2718,AD,MBC,2024,8100,12897,21
2718,AD,OC,2024,2842,7942,32
2718,AD,SC,2024,24307,48720,16
2718,AD,SCA,2024,42697,51221,2
2718,AD,ST,2024,87677,99433,2
2718,CB,BC,2024,12168,14119,12
2718,CB,MBC,2024,12754,18310,8
2718,CB,OC,2024,7226,11980,13
2718,CB,SC,2024,48083,71821,7
2718,CB,SCA,2024,99062,99062,1
2718,CD,BC,2024,14778,15835,10
2718,CD,BCM,2024,15723,15723,1
2718,CD,MBC,2024,15350,19410,7
2718,CD,OC,2024,9579,14391,11
2718,CD,SC,2024,51297,80826,6
2718,CD,SCA,2024,64916,64916,1
2718,CE,BC,2024,39407,46122,10
2718,CE,BCM,2024,40238,40238,1
2718,CE,MBC,2024,40964,54654,8
2718,CE,OC,2024,29149,39053,12
2718,CE,SC,2024,56478,110470,7
2718,CE,SCA,2024,177703,177703,1
2718,CJ,BC,2024,15755,19785,10
2718,CJ,BCM,2024,22236,22236,1
2718,CJ,MBC,2024,16635,26346,7
2718,CJ,OC,2024,7263,14887,12
2718,CJ,SC,2024,46441,82327,4
2718,CJ,SCA,2024,129261,129261,1
2718,CJ,ST,2024,163601,163601,1
2718,CS,BC,2024,5648,7919,46
2718,CS,BCM,2024,6249,12491,7
2718,CS,MBC,2024,5993,10958,36
2718,CS,OC,2024,1300,5640,54
2718,CS,SC,2024,11746,44648,27
2718,CS,SCA,2024,31464,70397,6
2718,CS,ST,2024,63345,63345,1
2718,EC,BC,2024,8253,10529,37
2718,EC,BCM,2024,9702,13584,5
2718,EC,MBC,2024,8285,14403,28
2718,EC,OC,2024,1911,8227,43
2718,EC,SC,2024,24231,59309,22
2718,EC,SCA,2024,52627,88145,5
2718,EC,ST,2024,88304,88304,1
2718,EE,BC,2024,13048,16763,22
2718,EE,BCM,2024,13128,17274,3
2718,EE,MBC,2024,14934,23044,17
2718,EE,OC,2024,7374,12980,25
2718,EE,SC,2024,53634,94065,12
2718,EE,SCA,2024,96405,157674,2
2718,IT,BC,2024,8889,11117,47
2718,IT,BCM,2024,9401,15203,6
2718,IT,MBC,2024,9547,14440,35
2718,IT,OC,2024,3711,8873,54
2718,IT,SC,2024,28068,63186,26
2718,IT,SCA,2024,65170,84508,6
2718,IT,ST,2024,71017,87264,2
2718,ME,BC,2024,30698,38074,21
2718,ME,BCM,2024,30878,45238,3
2718,ME,MBC,2024,30463,52428,16
2718,ME,OC,2024,18847,30054,25
2718,ME,SC,2024,76945,122989,12
2718,ME,SCA,2024,88584,170672,3
2718,ME,ST,2024,117315,117315,1
2718,MZ,BC,2024,28899,35167,21
2718,MZ,BCM,2024,29053,40891,3
2718,MZ,MBC,2024,33343,50940,16
2718,MZ,OC,2024,13999,28717,25
2718,MZ,SC,2024,30904,118032,11
2718,MZ,SCA,2024,120560,157908,3
2718,MZ,ST,2024,153788,153788,1
2718,SC,BC,2024,11006,12144,18
2718,SC,BCM,2024,11910,16616,3
2718,SC,MBC,2024,10853,16368,13
2718,SC,OC,2024,4513,10392,21
2718,SC,SC,2024,43911,64488,10
2718,SC,SCA,2024,51746,51746,1
2718,SC,ST,2024,113712,113712,1
2719,AD,BC,2024,19290,25849,9
2719,AD,BCM,2024,26449,29792,2
2719,AD,MBC,2024,21877,34653,6
2719,AD,OC,2024,6026,18399,11
2719,AD,SC,2024,56962,94331,6
2719,AD,SCA,2024,150796,150796,1
2719,AE,BC,2024,37485,50371,3
2719,AE,MBC,2024,41612,47374,4
2719,AE,OC,2024,16106,36489,6
2719,AE,SC,2024,103253,145692,3
2719,AE,SCA,2024,152607,152607,1
2719,BM,BC,2024,43653,58570,10
2719,BM,BCM,2024,71321,71321,1
2719,BM,MBC,2024,58305,90819,6
2719,BM,OC,2024,14121,39464,11
2719,BM,SC,2024,40422,67568,4
2719,BM,SCA,2024,58789,58789,1
2719,BM,ST,2024,191859,191859,1
2719,CE,BC,2024,68602,99344,12
2719,CE,BCM,2024,148695,174722,2
2719,CE,MBC,2024,87666,126449,10
2719,CE,OC,2024,51374,85435,14
2719,CE,SC,2024,103832,153933,7
2719,CE,SCA,2024,174106,174106,1
2719,CJ,BC,2024,29049,34489,8
2719,CJ,BCM,2024,43371,43371,1
2719,CJ,MBC,2024,32348,56768,8
2719,CJ,OC,2024,13280,28990,11
2719,CJ,SC,2024,108567,124086,5
2719,CJ,SCA,2024,114937,114937,1
2719,CS,BC,2024,16788,25625,29
2719,CS,BCM,2024,17547,28125,3
2719,CS,MBC,2024,19415,29628,21
2719,CS,OC,2024,5975,16624,29
2719,CS,SC,2024,23144,89303,17
2719,CS,SCA,2024,75311,111325,3
2719,CS,ST,2024,156849,156849,1
2719,EC,BC,2024,6961,27210,29
2719,EC,BCM,2024,32622,35770,3
2719,EC,MBC,2024,29334,37206,22
2719,EC,OC,2024,9709,22907,32
2719,EC,SC,2024,42182,123593,16
2719,EC,SCA,2024,121818,180042,2
2719,EC,ST,2024,138408,168375,2
2719,EE,BC,2024,30679,38954,14
2719,EE,BCM,2024,37704,42754,2
2719,EE,MBC,2024,31354,54899,10
2719,EE,OC,2024,18288,30180,17
2719,EE,SC,2024,102072,151925,8
2719,EI,BC,2024,35238,47714,10
2719,EI,BCM,2024,39802,39802,1
2719,EI,MBC,2024,42101,64727,7
2719,EI,OC,2024,29602,35188,11
2719,EI,SC,2024,121851,140086,5
2719,EI,SCA,2024,167128,167128,1
2719,IT,BC,2024,3910,27751,19
2719,IT,BCM,2024,32701,41079,3
2719,IT,MBC,2024,26640,34436,13
2719,IT,OC,2024,15001,25867,22
2719,IT,SC,2024,36122,93821,11
2719,IT,SCA,2024,118770,122451,2
2719,ME,BC,2024,55362,71666,14
2719,ME,BCM,2024,69405,99039,2
2719,ME,MBC,2024,54924,90680,10
