college_code,branch_code,community,predicted_closing_rank_2026
1523,EE,BC,248127
1523,EE,MBC,214785
1523,EE,OC,205305
1523,EE,SC,210189
1523,EE,SCA,151799
1523,IT,BC,232909
1523,IT,MBC,198636
1523,IT,OC,173670
1523,IT,SC,234274
1523,IT,SCA,226348
1523,ME,BC,231952
1523,ME,MBC,228534
1523,ME,OC,216720
1524,CE,OC,197175
1524,CS,BC,226337
1524,CS,MBC,223788
1524,CS,OC,224183
1524,EC,OC,159314
1524,EE,OC,214027
1524,IT,BC,239288
1524,IT,MBC,232872
1524,IT,OC,201316
1524,IT,SC,224917
1524,ME,OC,164994
1525,AD,BC,216008
1525,AD,MBC,234001
1525,AD,OC,202252
1525,AD,SC,236641
1525,AD,ST,233696
1525,CE,OC,224469
1525,CS,BC,211688
1525,CS,MBC,244465
1525,CS,OC,194537
1525,CS,SC,247088
1525,EC,MBC,156135
1525,EC,OC,240086
1525,EC,SC,156034
1525,EE,OC,241966
1525,IT,BC,238806
1525,IT,MBC,238458
1525,IT,OC,232612
1525,IT,SC,226791
1525,ME,OC,249179
1526,CS,OC,218384
1526,EC,OC,243872
1526,EE,OC,219945
1526,ME,OC,234972
1529,CS,OC,233362
1529,EC,OC,128968
1529,EE,OC,192588
1529,ME,OC,231783
1533,AD,BC,83238
1533,AD,MBC,90398
1533,AD,OC,38888
1533,AD,SC,125201
1533,CS,BC,90078
1533,CS,MBC,55369
1533,CS,OC,38025
1533,CS,SC,130625
1533,CS,SCA,122182
1533,IT,OC,37783
1533,IT,SC,122122
1605,CS,BC,229065
1605,CS,MBC,190686
1605,CS,OC,147732
1605,CS,SC,239933
1605,CS,SCA,213165
1605,CS,ST,193235
1605,EC,BC,69544
1605,EC,MBC,174096
1605,EC,OC,237737
1605,EC,SC,207843
1605,EC,ST,233241
1605,EE,BC,164914
1605,EE,OC,96013
1605,IT,BC,174152
1605,IT,MBC,167276
1605,IT,OC,132719
1605,IT,SC,237399
1605,IT,SCA,146399
2005,AM,BC,5569
2005,AM,MBC,4803
2005,AM,OC,3319
2005,AM,SC,15774
2005,AM,SCA,23635
2005,CE,BC,36060
2005,CE,MBC,30340
2005,CE,OC,17020
2005,CE,SC,44788
2005,CE,SCA,46216
2005,CE,ST,22930
2005,CS,BC,4216
2005,CS,MBC,2749
2005,CS,OC,1990
2005,CS,SC,9303
2005,CS,SCA,7618
2005,CS,ST,15942
2005,EC,BC,4124
2005,EC,MBC,3846
2005,EC,OC,2377
2005,EC,SC,17731
2005,EC,SCA,24187
2005,EC,ST,21243
2005,EE,BC,9292
2005,EE,MBC,9249
2005,EE,OC,5160
2005,EE,SC,20349
2005,EE,SCA,40639
2005,EE,ST,5683
2005,EI,BC,12199
2005,EI,MBC,12961
2005,EI,OC,8286
2005,EI,SC,34665
2005,EI,SCA,53429
2005,EI,ST,42554
2005,IB,BC,59781
2005,IB,MBC,49943
2005,IB,OC,26213
2005,IB,SC,76834
2005,IB,SCA,107120
2005,IB,ST,55421
2005,IT,BC,5544
2005,IT,MBC,4210
2005,IT,OC,3110
2005,IT,SC,13362
2005,IT,SCA,30834
2005,IT,ST,36938
2005,ME,BC,19356
2005,ME,MBC,20938
2005,ME,OC,12897
2005,ME,SC,45865
2005,ME,SCA,51760
2005,ME,ST,29557
2005,PR,BC,32856
2005,PR,MBC,40028
2005,PR,OC,27645
2005,PR,SC,71693
2005,PR,SCA,106211
2005,PR,ST,9409
2006,AS,BC,31213
2006,AS,MBC,31662
2006,AS,OC,17101
2006,AS,SC,60941
2006,AS,SCA,142561
2006,AS,ST,84852
2006,BS,BC,14915
2006,BS,MBC,22897
2006,BS,OC,6360
2006,BS,SC,44338
2006,BS,SCA,26658
2006,BS,ST,13031
2006,BY,BC,18926
2006,BY,MBC,19123
2006,BY,OC,10751
2006,BY,SC,37711
2006,BY,SCA,48274
2006,BY,ST,8082
2006,CE,BC,9774
2006,CE,MBC,10362
2006,CE,OC,5535
2006,CE,SC,18833
2006,CE,SCA,36934
2006,CE,ST,29661
2006,CG,BC,2416
2006,CG,MBC,2161
2006,CG,OC,832
2006,CG,SC,6852
2006,CG,SCA,6859
2006,CG,ST,17655
2006,CM,BC,1862
2006,CM,MBC,1223
2006,CM,OC,342
2006,CM,SC,8848
2006,CM,SCA,16402
2006,CM,ST,40445
2006,CN,BC,23372
2006,CN,MBC,18739
2006,CN,OC,12046
2006,CN,SC,49722
2006,CN,SCA,11130
2006,CN,ST,127640
2006,EC,BC,827
2006,EC,MBC,1557
2006,EC,OC,334
2006,EC,SC,5615
2006,EC,SCA,5352
2006,EC,ST,22992
2006,EE,BC,4393
2006,EE,MBC,3204
2006,EE,OC,1611
2006,EE,SC,15164
2006,EE,SCA,36610
2006,EE,ST,57974
2006,EM,BC,1534
2006,EM,MBC,2382
2006,EM,OC,1110
2006,EM,SC,11460
2006,EM,SCA,28398
2006,EM,ST,12769
2006,ES,BC,12531
2006,ES,MBC,16853
2006,ES,OC,8570
2006,ES,SC,43425
2006,ES,SCA,71189
2006,ES,ST,42527
2006,EY,BC,4038
2006,EY,MBC,4005
2006,EY,OC,2930
2006,EY,SC,23127
2006,EY,SCA,35577
2006,EY,ST,42916
2006,FY,BC,40404
2006,FY,MBC,57480
2006,FY,OC,31621
2006,FY,SC,99396
2006,FY,SCA,87763
2006,FY,ST,190640
2006,IM,BC,2985
2006,IM,MBC,2208
2006,IM,OC,1328
2006,IM,SC,15406
2006,IM,SCA,19504
2006,IM,ST,9915
2006,IY,BC,14689
2006,IY,MBC,12472
2006,IY,OC,6640
2006,IY,SC,31918
2006,IY,SCA,82232
2006,IY,ST,164526
2006,ME,BC,6474
2006,ME,MBC,8631
2006,ME,OC,4652
2006,ME,SC,25931
2006,ME,SCA,36726
2006,ME,ST,50292
2006,MF,BC,9354
2006,MF,MBC,10842
2006,MF,OC,7362
2006,MF,SC,44761
2006,MF,SCA,79056
2006,MF,ST,120932
2006,MS,BC,28648
2006,MS,MBC,31326
2006,MS,OC,17419
2006,MS,SC,48962
2006,MS,SCA,75999
2006,MS,ST,99950
2006,MT,BC,22717
2006,MT,MBC,20035
2006,MT,OC,14880
2006,MT,SC,69047
2006,MT,SCA,77195
2006,MT,ST,86941
2006,MY,BC,30638
2006,MY,MBC,30923
2006,MY,OC,20605
2006,MY,SC,77858
2006,MY,SCA,86748
2006,PN,BC,26970
2006,PN,MBC,22178
2006,PN,OC,20627
2006,PN,SC,71444
2006,PN,SCA,119653
2006,PR,BC,22333
2006,PR,MBC,20340
2006,PR,OC,15694
2006,PR,SC,60243
2006,PR,SCA,63140
2006,PR,ST,76487
2006,PS,BC,87969
2006,PS,MBC,47809
2006,PS,OC,32452
2006,PS,SC,90818
2006,PS,SCA,143348
2006,PS,ST,143892
2006,RA,BC,10285
2006,RA,MBC,9824
2006,RA,OC,4327
2006,RA,SC,29412
2006,RA,SCA,30395
2006,RA,ST,39434
2006,TT,BC,62520
2006,TT,MBC,59574
2006,TT,OC,34691
2006,TT,SC,101074
2006,TT,SCA,154389
2006,TX,BC,42114
2006,TX,MBC,49891
2006,TX,OC,35211
2006,TX,SC,99737
2006,TX,SCA,184614
2007,AT,BC,3291
2007,AT,MBC,3719
2007,AT,OC,2354
2007,AT,SC,15998
2007,AT,SCA,33708
2007,AT,ST,39112
2007,CE,BC,26782
2007,CE,MBC,22103
2007,CE,OC,15220
2007,CE,SC,41999
2007,CE,SCA,92662
2007,CE,ST,41130
2007,CH,BC,14397
2007,CH,MBC,19901
2007,CH,OC,9962
2007,CH,SC,44681
2007,CH,SCA,88302
2007,CH,ST,26243
2007,CL,BC,18726
2007,CL,MBC,32416
2007,CL,OC,18006
2007,CL,SC,61189
2007,CL,SCA,112708
2007,CL,ST,135642
2007,CM,BC,3507
2007,CM,MBC,2828
2007,CM,OC,2085
2007,CM,SC,19433
2007,CM,SCA,47376
2007,CM,ST,35271
2007,CN,BC,27719
2007,CN,MBC,29134
2007,CN,OC,20532
2007,CN,SC,58241
2007,CS,BC,2200
2007,CS,MBC,2210
2007,CS,OC,1429
2007,CS,SC,8945
2007,CS,SCA,18440
2007,CS,ST,13749
2007,EC,BC,3199
2007,EC,MBC,2688
2007,EC,OC,1895
2007,EC,SC,14778
2007,EC,SCA,9625
2007,EC,ST,7221
2007,EE,BC,5119
2007,EE,MBC,6436
2007,EE,OC,3995
2007,EE,SC,24448
2007,EE,SCA,36181
2007,EE,ST,85009
2007,EM,BC,3951
2007,EM,MBC,3462
2007,EM,OC,2621
2007,EM,SC,19543
2007,EM,SCA,47479
2007,EM,ST,42633
2007,EY,BC,9666
2007,EY,MBC,9412
2007,EY,OC,6465
2007,EY,SC,42212
2007,EY,SCA,28602
2007,EY,ST,43681
2007,IM,BC,3670
2007,IM,MBC,3687
2007,IM,OC,2601
2007,IM,SC,19222
2007,IM,SCA,47263
2007,IM,ST,18401
2007,ME,BC,11845
2007,ME,MBC,16454
2007,ME,OC,9585
2007,ME,SC,39530
2007,ME,SCA,81082
2007,ME,ST,91724
2007,MF,BC,30919
2007,MF,MBC,25625
2007,MF,OC,14795
2007,MF,SC,53725
2007,MF,SCA,97318
2007,MF,ST,167977
2025,AD,BC,26742
2025,AD,MBC,14666
2025,AD,OC,8426
2025,AD,SC,17771
2025,AD,SCA,30626
2025,AD,ST,84747
2025,CS,BC,16169
2025,CS,MBC,13988
2025,CS,OC,6641
2025,CS,SC,26463
2025,CS,SCA,29886
2025,CS,ST,32598
2025,EC,BC,21383
2025,EC,MBC,18015
2025,EC,OC,12971
2025,EC,SC,29336
2025,EC,SCA,23006
2025,EC,ST,36810
2025,EE,BC,36676
2025,EE,MBC,39017
2025,EE,OC,27361
2025,EE,SC,58399
2025,EE,SCA,63648
2025,EE,ST,38351
2025,EV,BC,39817
2025,EV,MBC,34310
2025,EV,OC,27327
2025,EV,SC,68179
2025,EV,SCA,39139
2025,EV,ST,58990
2025,ME,BC,48627
2025,ME,MBC,52831
2025,ME,OC,40235
2025,ME,SC,86555
2025,ME,SCA,104160
2025,ME,ST,221318
2302,AD,BC,243576
2302,AD,MBC,246742
2302,AD,OC,181065
2302,AD,SC,247719
2302,AD,SCA,243786
2302,AD,ST,224770
2302,AG,BC,254826
2302,AG,MBC,246328
2302,AG,OC,171043
2302,AG,SC,240030
2302,AG,SCA,171491
2302,BM,BC,243537
2302,BM,MBC,241967
2302,BM,OC,171738
2302,BM,SC,240203
2302,BM,SCA,218955
2302,CS,BC,222881
2302,CS,MBC,184158
2302,CS,OC,122361
2302,CS,SC,241331
2302,CS,SCA,242538
2302,EC,BC,239157
2302,EC,MBC,188253
2302,EC,OC,152382
2302,EC,SC,243897
2302,EC,SCA,217088
2302,IT,BC,240167
2302,IT,MBC,224178
2302,IT,OC,132217
2302,IT,SC,244209
2302,IT,SCA,125412
2302,ME,BC,252368
2302,ME,MBC,240123
2302,ME,OC,206410
2302,ME,SC,255330
2302,ME,SCA,206560
2302,SC,BC,209837
2302,SC,MBC,211540
2302,SC,OC,147486
2302,SC,SC,237718
2302,SC,SCA,206441
2314,AD,BC,204175
2314,AD,MBC,179900
2314,AD,OC,186218
2314,AD,SC,130872
2314,AD,SCA,174970
2314,AG,BC,85661
2314,AG,OC,207416
2314,AG,SC,80071
2314,CS,BC,199684
2314,CS,MBC,183945
2314,CS,OC,186684
2314,CS,SC,126883
2314,EC,BC,177208
2314,EC,MBC,174469
2314,EC,OC,121876
2314,EC,SC,164089
2314,EC,SCA,135850
2314,EE,BC,203830
2314,EE,MBC,197794
2314,EE,OC,199935
2314,EE,SCA,138168
2327,AD,BC,248105
2327,AD,MBC,249167
2327,AD,OC,186139
2327,AD,SC,247941
2327,AD,SCA,190147
2327,CE,BC,248607
2327,CE,MBC,231948
2327,CE,OC,191506
2327,CE,SC,200724
2327,CS,BC,238113
2327,CS,MBC,235748
2327,CS,OC,187761
2327,CS,SC,245924
2327,CS,SCA,216840
2327,EC,BC,246204
2327,EC,MBC,244110
2327,EC,OC,224731
2327,EC,SC,246566
2327,EC,SCA,241471
2327,EC,ST,147619
2327,EE,BC,232083
2327,EE,MBC,228173
2327,EE,OC,227971
2327,EE,SC,194813
2327,EE,SCA,253541
2327,IT,BC,247609
2327,IT,MBC,246163
2327,IT,OC,200491
2327,IT,SC,246317
2327,IT,SCA,252538
2327,ME,BC,247674
2327,ME,MBC,245104
2327,ME,OC,214743
2327,ME,SC,247120
2327,ME,SCA,173874
2328,BM,BC,160170
2328,BM,MBC,151053
2328,BM,OC,97507
2328,BM,SC,193808
2328,BM,SCA,106982
2328,CS,BC,138202
2328,CS,MBC,107118
2328,CS,OC,90543
2328,CS,SC,146709
2328,EC,BC,159576
2328,EC,MBC,105323
2328,EC,OC,102160
2328,EC,SC,153046
2328,EC,SCA,137876
2328,EE,BC,152257
2328,EE,MBC,137539
2328,EE,OC,116901
2328,EE,SC,192653
2328,EE,SCA,133981
2328,IT,BC,101212
2328,IT,MBC,98651
2328,IT,OC,98427
2328,IT,SC,154183
2328,IT,SCA,136767
2328,ME,BC,187161
2328,ME,MBC,196189
2328,ME,OC,161064
2328,ME,SC,151904
2328,ME,SCA,183094
2328,SC,BC,193016
2328,SC,MBC,116313
2328,SC,OC,88029
2328,SC,SC,150611
2329,AD,BC,72855
2329,AD,MBC,72019
2329,AD,OC,32302
2329,AD,SC,134966
2329,AD,SCA,96438
2329,AD,ST,62009
2329,AG,BC,60295
2329,AG,MBC,73037
2329,AG,OC,64775
2329,AG,SC,142040
2329,AG,SCA,107030
2329,AM,BC,63253
2329,AM,MBC,78592
2329,AM,OC,49833
2329,AM,SC,129325
2329,AM,SCA,118557
2329,AM,ST,123040
2329,BM,BC,102554
2329,BM,MBC,111181
2329,BM,OC,77195
2329,BM,SC,129656
2329,BM,SCA,230966
2329,BT,BC,65113
2329,BT,MBC,72964
2329,BT,OC,64355
2329,BT,SC,141253
2329,BT,SCA,141554
2329,BT,ST,238050
2329,CS,BC,61515
2329,CS,MBC,64996
2329,CS,OC,37928
2329,CS,SC,110994
2329,CS,SCA,113746
2329,CS,ST,179905
2329,EC,BC,69561
2329,EC,MBC,74298
2329,EC,OC,51486
2329,EC,SC,139932
2329,EC,SCA,177787
2329,EC,ST,198807
2329,IT,BC,68199
2329,IT,MBC,75934
2329,IT,OC,50138
2329,IT,SC,143920
2329,IT,SCA,157180
2329,IT,ST,155765
2329,ME,BC,60303
2329,ME,MBC,64854
2329,ME,OC,57905
2329,ME,SC,132511
2329,ME,SCA,160130
2329,MZ,BC,72526
2329,MZ,MBC,80529
2329,MZ,OC,75498
2329,MZ,SC,146381
2329,MZ,ST,75669
2329,SC,BC,80244
2329,SC,MBC,82332
2329,SC,OC,55594
2329,SC,SC,143931
2329,SC,SCA,195298
2329,SC,ST,185681
2329,XS,BC,71875
2329,XS,MBC,71911
2329,XS,OC,52311
2329,XS,SC,145042
2329,XS,SCA,164180
2332,AD,OC,233679
2332,CS,OC,196398
2332,ME,OC,97882
2338,AD,BC,233670
2338,AD,MBC,247202
2338,AD,OC,191663
2338,AD,SC,214765
2338,AD,SCA,238507
2338,AG,BC,208176
2338,AG,MBC,165965
2338,AG,OC,245475
2338,AG,SC,208674
2338,AG,SCA,197506
2338,AG,ST,151473
2338,BM,BC,240690
2338,BM,MBC,152234
2338,BM,OC,230893
2338,BM,SC,245212
2338,BM,SCA,199260
2338,CS,BC,244058
2338,CS,MBC,244319
2338,CS,OC,166366
2338,CS,SC,234137
2338,CS,SCA,205454
2338,CS,ST,227788
2338,EE,MBC,150716
2338,EE,OC,245404
2338,EE,SC,151670
2338,IT,BC,245686
2338,IT,MBC,241622
2338,IT,OC,214936
2338,IT,SC,245265
2338,IT,SCA,226763
2338,IT,ST,174268
2338,ME,BC,165703
2338,ME,MBC,162750
2338,ME,OC,246595
2338,ME,SC,210395
2338,ME,ST,167578
2341,AD,BC,248562
2341,AD,MBC,235335
2341,AD,OC,218728
2341,AD,SC,236785
2341,BM,BC,155200
2341,BM,MBC,248107
2341,BM,OC,245139
2341,BM,SC,155940
2341,CE,OC,242745
2341,CS,BC,243309
2341,CS,MBC,247975
2341,CS,OC,213642
2341,CS,SC,247651
2341,CS,SCA,155700
2341,CS,ST,152912
2341,EC,BC,247779
2341,EC,MBC,233521
2341,EC,OC,222464
2341,EC,SC,236798
2341,EE,MBC,251233
2341,EE,OC,228408
2341,IT,BC,147102
2341,IT,MBC,248014
2341,IT,OC,232091
2341,IT,SC,239321
2341,ME,OC,245047
2342,AD,BC,177764
2342,AD,MBC,190614
2342,AD,OC,127214
2342,AD,SC,235911
2342,AD,SCA,145359
2342,AD,ST,169216
2342,CE,BC,235612
2342,CE,MBC,238586
2342,CE,OC,218839
2342,CE,SCA,219165
2342,CS,BC,237667
2342,CS,MBC,204237
2342,CS,OC,134475
2342,CS,SC,243704
2342,CS,SCA,236608
2342,CS,ST,158976
2342,EC,BC,184983
2342,EC,MBC,201439
2342,EC,OC,143593
2342,EC,SC,239876
2342,EC,SCA,202421
2342,EE,BC,208699
2342,EE,MBC,223525
2342,EE,OC,198975
2342,EE,SC,239274
2342,IT,BC,198444
2342,IT,MBC,178077
2342,IT,OC,137772
2342,IT,SC,190228
2342,IT,SCA,202822
2342,IT,ST,171482
2342,ME,BC,251298
2342,ME,MBC,245409
2342,ME,OC,193245
2342,ME,SC,222356
2342,ME,SCA,226566
2343,HT,BC,85188
2343,HT,MBC,88861
2343,HT,OC,49406
2343,HT,SC,81267
2343,HT,SCA,106541
2343,HT,ST,143084
2345,AD,BC,222923
2345,AD,MBC,150155
2345,AD,OC,140466
2345,AD,SC,242506
2345,AD,SCA,197408
2345,AD,ST,195427
2345,AG,BC,148578
2345,AG,MBC,244961
2345,AG,OC,239831
2345,CE,BC,227941
2345,CE,MBC,195637
2345,CE,OC,157989
2345,CE,SC,245996
2345,CS,BC,223508
2345,CS,MBC,152252
2345,CS,OC,132770
2345,CS,SC,242433
2345,CS,SCA,247218
2345,CS,ST,204927
2345,EC,BC,229041
2345,EC,MBC,147643
2345,EC,OC,124479
2345,EC,SC,239472
2345,EC,SCA,187427
2345,EC,ST,142426
2345,EE,BC,220890
2345,EE,MBC,172913
2345,EE,OC,165248
2345,EE,SC,235134
2345,EE,ST,217027
2345,IT,BC,208113
2345,IT,MBC,158706
2345,IT,OC,152643
2345,IT,SC,248771
2345,IT,SCA,194755
2345,IT,ST,145645
2345,ME,BC,205530
2345,ME,MBC,207853
2345,ME,OC,180731
2345,ME,SC,252989
2345,ME,SCA,237694
2345,RM,BC,206205
2345,RM,MBC,211077
2345,RM,OC,202797
2346,AD,MBC,239162
2346,AD,OC,215667
2346,BM,OC,121524
2346,CE,OC,193587
2346,CS,BC,200744
2346,CS,MBC,242937
2346,CS,OC,242398
2346,CS,SC,156232
2346,CS,SCA,191417
2346,EC,BC,159493
2346,EC,MBC,168346
2346,EC,OC,244742
2346,EC,SC,151337
2346,EE,MBC,233372
2346,EE,OC,241155
2346,IT,MBC,239017
2346,IT,OC,247030
2346,ME,BC,238725
2346,ME,OC,229917
2347,AD,BC,252549
2347,AD,MBC,234403
2347,AD,OC,184058
2347,AD,SC,260141
2347,AD,SCA,237040
2347,AD,ST,200871
2347,AG,BC,182912
2347,AG,MBC,234644
2347,AG,OC,227943
2347,AG,SC,248052
2347,AG,SCA,134744
2347,AG,ST,229917
2347,CS,BC,246156
2347,CS,MBC,225563
2347,CS,OC,173949
2347,CS,SC,239329
2347,CS,SCA,215262
2347,CS,ST,203399
2347,EC,BC,247192
2347,EC,MBC,211925
2347,EC,OC,133721
2347,EC,SC,187664
2347,EC,SCA,198420
2347,EE,BC,244940
2347,EE,MBC,225378
2347,EE,OC,211982
2347,EE,SC,240732
2347,EE,SCA,240073
2347,IT,BC,244919
2347,IT,MBC,229309
2347,IT,OC,205170
2347,IT,SC,248710
2347,IT,SCA,244902
2347,IT,ST,121723
2347,ME,BC,245966
2347,ME,MBC,229213
2347,ME,OC,220485
2347,ME,SC,246371
2347,ME,SCA,247043
2349,AD,BC,109783
2349,AD,MBC,98857
2349,AD,OC,61405
2349,AD,SC,222415
2349,AM,BC,118786
2349,AM,MBC,125523
2349,AM,OC,38341
2349,AM,SC,87356
2349,BM,BC,221097
2349,BM,MBC,203863
2349,BM,OC,120980
2349,BM,SC,245683
2349,BM,SCA,234661
2349,CS,BC,91768
2349,CS,MBC,106037
2349,CS,OC,64712
2349,CS,SC,215791
2349,CS,SCA,137185
2349,CS,ST,217663
2349,EC,BC,100228
2349,EC,MBC,104367
2349,EC,OC,65743
2349,EC,SC,117847
2349,EC,SCA,132681
2349,FD,BC,241944
2349,FD,MBC,251716
2349,FD,OC,161485
2349,FD,SC,238021
2349,FD,SCA,215545
2349,IT,BC,118293
2349,IT,MBC,125708
2349,IT,OC,75698
2349,IT,SC,210057
2349,RM,BC,161441
2349,RM,MBC,212747
2349,RM,OC,89523
2349,RM,SC,227709
2349,RM,SCA,220980
2349,SC,BC,92196
2349,SC,MBC,111226
2349,SC,OC,45746
2349,SC,SC,224703
2350,CE,OC,2217
2350,CS,OC,197322
2350,EC,OC,99808
2350,EE,OC,223988
2354,AD,BC,245703
2354,AD,MBC,247039
2354,AD,OC,204620
2354,AD,SC,213989
2354,AD,SCA,206440
2354,CE,MBC,173414
2354,CE,OC,247007
2354,CE,SC,167907
2354,CS,BC,193822
2354,CS,MBC,225270
2354,CS,OC,173568
2354,CS,SC,216970
2354,CS,SCA,198877
2354,EC,BC,241444
2354,EC,MBC,249968
2354,EC,OC,175002
2354,EC,SC,219312
2354,EC,SCA,174724
2354,EE,BC,227580
2354,EE,MBC,187606
2354,EE,OC,213739
2354,IT,MBC,207582
2354,IT,OC,193390
2354,IT,SC,213207
2354,IT,SCA,208072
2354,ME,BC,248009
2354,ME,MBC,245328
2354,ME,OC,237031
2354,ME,SC,237510
2356,AD,OC,244991
2356,CS,BC,168303
2356,CS,MBC,176518
2356,CS,OC,222827
2356,EC,OC,184243
2356,EE,OC,170569
2356,ME,OC,249109
2357,AD,BC,170233
2357,AD,MBC,146370
2357,AD,OC,91973
2357,AD,SC,246276
2357,AD,SCA,234764
2357,AD,ST,181269
2357,AG,BC,206241
2357,AG,MBC,220357
2357,AG,OC,141670
2357,AG,SC,229523
2357,AG,SCA,214526
2357,AM,BC,131991
2357,AM,MBC,134494
2357,AM,OC,88252
2357,AM,SC,258089
2357,AM,SCA,250468
2357,AM,ST,103008
2357,CE,BC,170836
2357,CE,OC,175199
2357,CS,BC,111327
2357,CS,MBC,111405
2357,CS,OC,51348
2357,CS,SC,235195
2357,CS,SCA,245856
2357,CS,ST,217583
2357,EC,BC,176676
2357,EC,MBC,145624
2357,EC,OC,90601
2357,EC,SC,245949
2357,EC,SCA,215900
2357,EC,ST,159565
2357,EE,BC,205020
2357,EE,MBC,161458
2357,EE,OC,117615
2357,EE,SC,227095
2357,EE,SCA,172888
2357,IT,BC,135231
2357,IT,MBC,133331
2357,IT,OC,87008
2357,IT,SC,243854
2357,IT,SCA,237582
2357,IT,ST,230129
2357,ME,BC,190491
2357,ME,MBC,150942
2357,ME,OC,143165
2357,ME,SC,199718
2357,ME,SCA,207815
2360,AD,BC,233581
2360,AD,MBC,192010
2360,AD,OC,158491
2360,AD,SC,224262
2360,AD,SCA,165442
2360,AD,ST,217657
2360,AG,BC,247555
2360,AG,MBC,245848
2360,AG,OC,196597
2360,AG,SC,235838
2360,AG,SCA,199362
2360,CS,BC,219837
2360,CS,MBC,206880
2360,CS,OC,145438
2360,CS,SC,223253
2360,CS,SCA,199508
2360,EC,BC,217005
2360,EC,MBC,223414
2360,EC,OC,162351
2360,EC,SC,209516
2360,EC,SCA,191094
2360,EC,ST,158207
2360,IT,BC,212016
2360,IT,MBC,209366
2360,IT,OC,157466
2360,IT,SC,210352
2360,IT,SCA,145174
2360,ME,BC,234617
2360,ME,MBC,225218
2360,ME,OC,191340
2360,ME,SC,209303
2360,ME,SCA,246762
2360,MZ,BC,239294
2360,MZ,MBC,237770
2360,MZ,OC,193064
2360,MZ,SC,220525
2361,IF,BC,230024
2361,IF,OC,228954
2367,AD,BC,227864
2367,AD,MBC,209166
2367,AD,OC,136513
2367,AD,SC,203935
2367,AD,SCA,164360
2367,AM,BC,228860
2367,AM,MBC,228659
2367,AM,OC,174882
2367,AM,SC,232311
2367,AM,SCA,214005
2367,CB,BC,225800
2367,CB,MBC,226980
2367,CB,OC,192461
2367,CB,SC,229208
2367,CE,BC,228222
2367,CE,MBC,213501
2367,CE,OC,213458
2367,CE,SC,225392
2367,CS,BC,225212
2367,CS,MBC,236002
2367,CS,OC,163073
2367,CS,SC,226981
2367,CS,SCA,218833
2367,CS,ST,219422
2367,EC,BC,209510
2367,EC,MBC,134502
2367,EC,OC,117698
2367,EC,SC,204542
2367,EC,SCA,177727
2367,IT,BC,222832
2367,IT,MBC,213976
2367,IT,OC,128703
2367,IT,SC,216266
2367,IT,SCA,176125
2367,ME,BC,237256
2367,ME,MBC,213701
2367,ME,OC,173307
2367,ME,SC,206284
2367,ME,SCA,237892
2367,SC,BC,212527
2367,SC,MBC,223907
2367,SC,OC,164086
2367,SC,SC,222101
2367,SC,SCA,185633
2367,SC,ST,239112
2368,CE,OC,136785
2368,CS,OC,170609
2369,CE,BC,167719
2369,CE,MBC,91119
2369,CE,OC,72414
2369,CE,SC,124494
2369,CE,SCA,143845
2369,CE,ST,124345
2369,CS,BC,68335
2369,CS,MBC,39281
2369,CS,OC,28126
2369,CS,SC,58166
2369,CS,SCA,30223
2369,CS,ST,37856
2369,EC,BC,79066
2369,EC,MBC,47542
2369,EC,OC,39278
2369,EC,SC,80539
2369,EC,SCA,78616
2369,EC,ST,41782
2369,EE,BC,90229
2369,EE,MBC,67591
2369,EE,OC,52140
2369,EE,SC,113702
2369,EE,SCA,96333
2369,EE,ST,104668
2369,IT,BC,65024
2369,IT,MBC,51970
2369,IT,OC,33340
2369,IT,SC,69834
2369,IT,SCA,117204
2369,ME,BC,131391
2369,ME,MBC,92686
2369,ME,OC,92606
2369,ME,SC,133532
2369,ME,SCA,129202
2369,ME,ST,139365
2377,AD,BC,8059
2377,AD,MBC,5923
2377,AD,OC,3387
2377,AD,SC,29427
2377,AD,SCA,34775
2377,AD,ST,48730
2377,CB,BC,8608
2377,CB,MBC,7306
2377,CB,OC,3810
2377,CB,SC,30122
2377,CB,SCA,48512
2377,CE,BC,30389
2377,CE,MBC,31159
2377,CE,OC,21767
2377,CE,SC,60457
2377,CE,SCA,68127
2377,CS,BC,4296
2377,CS,MBC,4617
2377,CS,OC,2379
2377,CS,SC,26770
2377,CS,SCA,42676
2377,CS,ST,44260
2377,EC,BC,4628
2377,EC,MBC,5267
2377,EC,OC,2843
2377,EC,SC,28029
2377,EC,SCA,17225
2377,EC,ST,48452
2377,EE,BC,10327
2377,EE,MBC,10555
2377,EE,OC,5939
2377,EE,SC,43109
2377,EE,SCA,50975
2377,EE,ST,140185
2377,EV,BC,5522
2377,EV,MBC,10157
2377,EV,OC,4813
2377,EV,SC,45086
2377,EV,SCA,37828
2377,IC,BC,18066
2377,IC,MBC,16926
2377,IC,OC,10801
2377,IC,SC,77880
2377,IC,SCA,74616
2377,IC,ST,85594
2377,ME,BC,16235
2377,ME,MBC,23995
2377,ME,OC,13981
2377,ME,SC,58346
2377,ME,SCA,63673
2377,ME,ST,153704
2378,EC,OC,80474
2601,AD,BC,200615
2601,AD,MBC,184727
2601,AD,OC,110790
2601,AD,SC,223250
2601,AD,SCA,168950
2601,AE,MBC,236188
2601,AE,OC,218885
2601,AE,SC,212576
2601,AM,BC,206208
2601,AM,MBC,193203
2601,AM,OC,129951
2601,AM,SC,227581
2601,BM,BC,246861
2601,BM,MBC,248001
2601,BM,OC,207729
2601,BM,SC,240096
2601,BT,BC,233268
