college_code,college_name,branch_code,branch_name,OC,BC,BCM,MBC,SC,SCA,ST,TOTAL
1230,"Apollo Engineering College, Mevaloorkuppam Valarpuram Post, Sriperumbudur Taluk, Kanchipuram District-602105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,6,4,1,4,3,0,0,18
1230,"Apollo Engineering College, Mevaloorkuppam Valarpuram Post, Sriperumbudur Taluk, Kanchipuram District-602105.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),6,4,1,3,3,0,0,17
1232,"ARM College of Engineering and Technology, Sattamangalam,Maraimalainagar Post, Chengalpattu Taluk, Kanchipuram Dist-603209.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,15,12,1,8,7,1,1,45
1232,"ARM College of Engineering and Technology, Sattamangalam,Maraimalainagar Post, Chengalpattu Taluk, Kanchipuram Dist-603209.",CE,CIVIL ENGINEERING,7,7,1,6,3,0,0,24
1232,"ARM College of Engineering and Technology, Sattamangalam,Maraimalainagar Post, Chengalpattu Taluk, Kanchipuram Dist-603209.",CS,COMPUTER SCIENCE AND ENGINEERING,14,12,1,9,7,2,0,45
1232,"ARM College of Engineering and Technology, Sattamangalam,Maraimalainagar Post, Chengalpattu Taluk, Kanchipuram Dist-603209.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14,12,1,10,7,2,0,46
1232,"ARM College of Engineering and Technology, Sattamangalam,Maraimalainagar Post, Chengalpattu Taluk, Kanchipuram Dist-603209.",IT,INFORMATION TECHNOLOGY,14,12,2,9,7,0,1,45
1232,"ARM College of Engineering and Technology, Sattamangalam,Maraimalainagar Post, Chengalpattu Taluk, Kanchipuram Dist-603209.",ME,MECHANICAL ENGINEERING,14,12,2,8,7,2,1,46
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11,9,1,7,6,2,0,36
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),7,6,1,4,3,0,1,22
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",CS,COMPUTER SCIENCE AND ENGINEERING,33,28,4,22,16,3,2,108
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13,10,2,9,5,1,1,41
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,15,1,11,9,1,0,54
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",IT,INFORMATION TECHNOLOGY,17,15,2,11,8,2,0,55
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",ME,MECHANICAL ENGINEERING,17,14,2,10,9,2,0,54
1233,"Adhi College of Engineering and Technology (Autonomous), No. 6, Munu Adhi Nagar, Sankarapuram, Puliambakkam Post, Near Wallajabad Kancheepuram- 631605.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),7,6,1,5,3,1,0,23
1235,"Jei Mathaajee College of Engineering, No.124, Vishakandikuppam Village, Siruvakkam Post, Kanchipuram- 631552.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,6,6,1,5,3,0,0,21
1235,"Jei Mathaajee College of Engineering, No.124, Vishakandikuppam Village, Siruvakkam Post, Kanchipuram- 631552.",IT,INFORMATION TECHNOLOGY,4,3,0,1,2,0,0,10
1235,"Jei Mathaajee College of Engineering, No.124, Vishakandikuppam Village, Siruvakkam Post, Kanchipuram- 631552.",ME,MECHANICAL ENGINEERING,6,5,1,5,3,1,0,21
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,22,18,3,15,10,1,1,70
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",CS,COMPUTER SCIENCE AND ENGINEERING,45,37,5,27,21,4,2,141
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,21,19,3,14,11,3,0,71
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,5,5,0,4,3,1,0,18
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",IT,INFORMATION TECHNOLOGY,15,13,2,11,8,2,1,52
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",ME,MECHANICAL ENGINEERING,6,4,1,3,3,1,0,18
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",MZ,MECHATRONICS ENGINEERING,6,6,0,4,2,0,0,18
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,29,24,4,18,14,3,0,92
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),14,12,2,10,7,1,0,46
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",BM,BIO MEDICAL ENGINEERING,6,6,1,4,4,1,0,22
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",CS,COMPUTER SCIENCE AND ENGINEERING,28,24,4,19,13,3,1,92
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,15,12,2,9,8,0,0,46
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,6,1,4,3,1,0,22
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",IT,INFORMATION TECHNOLOGY,14,13,0,10,6,2,1,46
1238,"GRT Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai- Tirupathi Highway, Tiruttani, Thiruvallur-631209.",ME,MECHANICAL ENGINEERING,7,6,0,4,3,1,1,22
1241,"T.J.S. Engineering College (Autonomous), Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District- 601206.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11,10,1,8,4,1,1,36
1241,"T.J.S. Engineering College (Autonomous), Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District- 601206.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),5,5,0,3,3,1,0,17
1241,"T.J.S. Engineering College (Autonomous), Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District- 601206.",CS,COMPUTER SCIENCE AND ENGINEERING,19,15,2,12,9,1,0,58
1241,"T.J.S. Engineering College (Autonomous), Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District- 601206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13,12,1,9,7,2,0,44
1241,"T.J.S. Engineering College (Autonomous), Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District- 601206.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,6,6,1,3,4,1,0,21
1241,"T.J.S. Engineering College (Autonomous), Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District- 601206.",IT,INFORMATION TECHNOLOGY,14,11,2,9,7,1,1,45
1241,"T.J.S. Engineering College (Autonomous), Peruvoyal, Near Kavaraipettai,Gummidipoondi Taluk,Thiruvallur District- 601206.",ME,MECHANICAL ENGINEERING,6,5,1,4,2,0,1,19
1243,"ST. LOURDES ENGINEERING COLLEGE (Formerly Madha Institute of Engineering and Technology), Irandaam Kattalai, Sadhananthapuram, Thandalam post, Chennai- 600122.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,14,2,11,8,2,1,55
1243,"ST. LOURDES ENGINEERING COLLEGE (Formerly Madha Institute of Engineering and Technology), Irandaam Kattalai, Sadhananthapuram, Thandalam post, Chennai- 600122.",CS,COMPUTER SCIENCE AND ENGINEERING,17,14,2,10,7,2,1,53
1243,"ST. LOURDES ENGINEERING COLLEGE (Formerly Madha Institute of Engineering and Technology), Irandaam Kattalai, Sadhananthapuram, Thandalam post, Chennai- 600122.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,2,11,8,2,0,54
1243,"ST. LOURDES ENGINEERING COLLEGE (Formerly Madha Institute of Engineering and Technology), Irandaam Kattalai, Sadhananthapuram, Thandalam post, Chennai- 600122.",IT,INFORMATION TECHNOLOGY,17,15,2,11,8,2,0,55
1243,"ST. LOURDES ENGINEERING COLLEGE (Formerly Madha Institute of Engineering and Technology), Irandaam Kattalai, Sadhananthapuram, Thandalam post, Chennai- 600122.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),18,14,1,12,9,0,1,55
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,9,8,1,5,3,1,0,27
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,8,7,1,5,4,1,1,27
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",CE,CIVIL ENGINEERING,8,7,1,6,4,1,0,27
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",CS,COMPUTER SCIENCE AND ENGINEERING,11,9,1,8,6,0,1,36
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",EA,ELECTRONICS AND COMMUNICATION (ADVANCED COMMUNICATION TECHNOLOGY),9,8,1,5,4,1,0,28
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,13,10,1,8,7,1,0,40
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,6,1,4,4,0,1,23
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",EV,ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),9,7,1,6,3,1,0,27
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",IT,INFORMATION TECHNOLOGY,12,11,1,9,6,2,0,41
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",ME,MECHANICAL ENGINEERING,8,8,1,5,4,1,0,27
1301,"Mohamed Sathak A J College of Engineering (Autonomous), #34, Rajiv Gandhi Road(OMR), IT Highway, Siruseri, Egattur, Chennai-603103.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),4,3,1,3,3,0,0,14
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,27,21,3,16,12,3,0,82
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",BT,BIO TECHNOLOGY,14,12,2,9,6,1,1,45
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,14,13,2,9,6,2,0,46
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CS,COMPUTER SCIENCE AND ENGINEERING,25,21,3,16,12,3,1,81
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,12,11,2,8,6,1,0,40
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,6,6,1,5,4,0,1,23
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",IT,INFORMATION TECHNOLOGY,15,12,0,10,6,2,0,45
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",ME,MECHANICAL ENGINEERING,13,12,2,9,7,1,1,45
1303,"Anand Institute of Higher Technology(Autonomous), Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),15,12,1,9,8,1,0,46
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,34,29,4,22,16,3,1,109
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),17,15,2,11,8,1,1,55
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",AU,AUTOMOBILE ENGINEERING,3,3,1,3,2,1,0,13
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",BM,BIO MEDICAL ENGINEERING,9,8,1,5,3,1,0,27
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",BT,BIO TECHNOLOGY,8,7,1,6,4,1,0,27
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,10,7,1,5,4,1,0,28
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CD,COMPUTER SCIENCE AND DESIGN,8,7,1,6,5,1,0,28
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CE,CIVIL ENGINEERING,9,7,1,6,3,1,1,28
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CS,COMPUTER SCIENCE AND ENGINEERING,60,50,6,38,29,5,2,190
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,33,29,4,21,17,4,1,109
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,14,2,11,8,2,0,54
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",IT,INFORMATION TECHNOLOGY,43,37,4,27,21,3,1,136
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",ME,MECHANICAL ENGINEERING,16,14,2,10,9,1,1,53
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",RM,ROBOTICS AND AUTOMATION,8,7,1,6,3,1,1,27
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),8,7,1,5,5,1,0,27
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,17,14,1,12,8,2,1,55
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),16,14,2,11,9,2,0,54
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",AO,AEROSPACE ENGINEERING,5,5,1,3,3,1,0,18
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",BT,BIO TECHNOLOGY,7,4,1,3,3,0,0,18
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",CS,COMPUTER SCIENCE AND ENGINEERING,26,22,3,16,12,1,1,81
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,16,15,2,11,9,2,0,55
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,2,8,5,1,0,36
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",IT,INFORMATION TECHNOLOGY,18,15,2,10,7,2,1,55
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",ME,MECHANICAL ENGINEERING,11,10,1,7,5,1,1,36
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,11,10,1,7,4,1,1,35
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),11,10,1,8,5,1,0,36
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",BM,BIO MEDICAL ENGINEERING,11,9,1,7,6,1,0,35
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,6,4,0,4,3,1,0,18
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",CS,COMPUTER SCIENCE AND ENGINEERING,21,19,3,14,11,2,1,71
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,23,20,3,13,10,1,1,71
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,5,4,1,3,3,1,0,17
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",IT,INFORMATION TECHNOLOGY,17,14,2,11,8,2,0,54
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),11,9,1,7,5,1,1,35
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,22,18,3,15,11,1,1,71
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",AL,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,12,9,1,6,6,1,0,35
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",CE,CIVIL ENGINEERING,11,9,1,7,6,2,0,36
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",CS,COMPUTER SCIENCE AND ENGINEERING,32,29,4,21,15,4,1,106
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,22,18,3,14,10,2,1,70
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,1,8,4,1,1,35
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",IT,INFORMATION TECHNOLOGY,33,28,3,21,17,3,1,106
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",ME,MECHANICAL ENGINEERING,11,11,1,7,5,1,0,36
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",SC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),11,9,2,7,5,1,0,35
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,9,6,1,5,4,1,1,27
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEMS,7,6,1,4,4,0,0,22
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CE,CIVIL ENGINEERING,7,6,0,5,3,1,0,22
1310,"Misrimal Navajee Munoth Jain Engineering College, Guru Marudhar Kesari Building, Jyothi Nagar, Thorapakkam, Chennai-600097.",CS,COMPUTER SCIENCE AND ENGINEERING,16,14,2,11,9,1,1,54
